<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
US1.AAPL;15;05/28/21;2045;124.8500000;124.9700000;124.7800000;124.8900000;102701
US1.AAPL;15;05/28/21;2100;124.8800000;124.9400000;124.7400000;124.8700000;87894
US1.AAPL;15;05/28/21;2115;124.8800000;125.0100000;124.8200000;124.9400000;81205
US1.AAPL;15;05/28/21;2130;124.9300000;125.0800000;124.9100000;125.0800000;71154
US1.AAPL;15;05/28/21;2145;125.0800000;125.0800000;125.0000000;125.0700000;52016
US1.AAPL;15;05/28/21;2200;125.0800000;125.1400000;125.0100000;125.0800000;69617
US1.AAPL;15;05/28/21;2215;125.0700000;125.1000000;124.9400000;124.9600000;104152
US1.AAPL;15;05/28/21;2230;124.9600000;125.1100000;124.9450000;125.0500000;96749
US1.AAPL;15;05/28/21;2245;125.0400000;125.1300000;124.9550000;125.0400000;126864
US1.AAPL;15;05/28/21;2300;125.0400000;125.1600000;124.5500000;124.7100000;704724
US1.AAPL;15;06/01/21;1645;125.0800000;125.3500000;124.7400000;124.9200000;350689
US1.AAPL;15;06/01/21;1700;124.9200000;125.0100000;124.4500000;124.6500000;233839
US1.AAPL;15;06/01/21;1715;124.6400000;124.7000000;124.1400000;124.1400000;129326
US1.AAPL;15;06/01/21;1730;124.1300000;124.6400000;123.9400000;124.6400000;156253
US1.AAPL;15;06/01/21;1745;124.6400000;124.8100000;124.5200000;124.6000000;198180
US1.AAPL;15;06/01/21;1800;124.5700000;124.7600000;124.2500000;124.4300000;127165
US1.AAPL;15;06/01/21;1815;124.4200000;124.7050000;124.3400000;124.6900000;82467
US1.AAPL;15;06/01/21;1830;124.6850000;124.8300000;124.6300000;124.7100000;68620
US1.AAPL;15;06/01/21;1845;124.6800000;124.8000000;124.5500000;124.6600000;73860
US1.AAPL;15;06/01/21;1900;124.6600000;124.7900000;124.5850000;124.7000000;65678
US1.AAPL;15;06/01/21;1915;124.7100000;124.7400000;124.3600000;124.3900000;104633
US1.AAPL;15;06/01/21;1930;124.3900000;124.6400000;124.3700000;124.5900000;61556
US1.AAPL;15;06/01/21;1945;124.5800000;124.8400000;124.5600000;124.8300000;44759
US1.AAPL;15;06/01/21;2000;124.8200000;124.8300000;124.7200000;124.8300000;44814
US1.AAPL;15;06/01/21;2015;124.8300000;124.8300000;124.5800000;124.6300000;56235
US1.AAPL;15;06/01/21;2030;124.6400000;124.6400000;124.4900000;124.5600000;44020
US1.AAPL;15;06/01/21;2045;124.5500000;124.5900000;124.4700000;124.5100000;27361
US1.AAPL;15;06/01/21;2100;124.5000000;124.5900000;124.4700000;124.5800000;23141
US1.AAPL;15;06/01/21;2115;124.5700000;124.7400000;124.5300000;124.7200000;32851
US1.AAPL;15;06/01/21;2130;124.7200000;124.8700000;124.7000000;124.8100000;40196
US1.AAPL;15;06/01/21;2145;124.8000000;124.9900000;124.7600000;124.9600000;80174
US1.AAPL;15;06/01/21;2200;124.9500000;125.0000000;124.8300000;124.8800000;76971
US1.AAPL;15;06/01/21;2215;124.8800000;124.8900000;124.6100000;124.7750000;94282
US1.AAPL;15;06/01/21;2230;124.7800000;124.7900000;124.5950000;124.6000000;53191
US1.AAPL;15;06/01/21;2245;124.5800000;124.6000000;124.4000000;124.4300000;93590
US1.AAPL;15;06/01/21;2300;124.4400000;124.5050000;124.2000000;124.3000000;344403
US1.AAPL;15;06/02/21;1645;124.2900000;124.6800000;124.1100000;124.6300000;201670
US1.AAPL;15;06/02/21;1700;124.6750000;125.1200000;124.6500000;125.0500000;215067
US1.AAPL;15;06/02/21;1715;125.0300000;125.1500000;124.7600000;124.8800000;122503
US1.AAPL;15;06/02/21;1730;124.8800000;125.1850000;124.8500000;125.0800000;107340
US1.AAPL;15;06/02/21;1745;125.0800000;125.2300000;125.0000000;125.1200000;109620
US1.AAPL;15;06/02/21;1800;125.1200000;125.1800000;124.8400000;124.9100000;96467
US1.AAPL;15;06/02/21;1815;124.9000000;125.0100000;124.7500000;124.8600000;108608
US1.AAPL;15;06/02/21;1830;124.8600000;125.0050000;124.6700000;124.9700000;91906
US1.AAPL;15;06/02/21;1845;124.9700000;125.1800000;124.9500000;125.1600000;66792
US1.AAPL;15;06/02/21;1900;125.1600000;125.1600000;124.9400000;124.9800000;58979
US1.AAPL;15;06/02/21;1915;124.9900000;125.0150000;124.8900000;124.9300000;43522
US1.AAPL;15;06/02/21;1930;124.9400000;124.9700000;124.6250000;124.7000000;69346
US1.AAPL;15;06/02/21;1945;124.7000000;124.7000000;124.5100000;124.5800000;65517
US1.AAPL;15;06/02/21;2000;124.5900000;124.6400000;124.4300000;124.4300000;41907
US1.AAPL;15;06/02/21;2015;124.4100000;124.5500000;124.3600000;124.4000000;57896
US1.AAPL;15;06/02/21;2030;124.4300000;124.4900000;124.0800000;124.1900000;95345
US1.AAPL;15;06/02/21;2045;124.1800000;124.3400000;124.1600000;124.2900000;44704
US1.AAPL;15;06/02/21;2100;124.3100000;124.3400000;124.1200000;124.2800000;60679
US1.AAPL;15;06/02/21;2115;124.3100000;124.3500000;124.0500000;124.0900000;88343
US1.AAPL;15;06/02/21;2130;124.0800000;124.5000000;124.0700000;124.4900000;62405
US1.AAPL;15;06/02/21;2145;124.4800000;124.5800000;124.4200000;124.4800000;80463
US1.AAPL;15;06/02/21;2200;124.5000000;124.6900000;124.4700000;124.6900000;51384
US1.AAPL;15;06/02/21;2215;124.6800000;124.7400000;124.5100000;124.7300000;71903
US1.AAPL;15;06/02/21;2230;124.7400000;124.7900000;124.7000000;124.7800000;71348
US1.AAPL;15;06/02/21;2245;124.7900000;124.9150000;124.6700000;124.8800000;88212
US1.AAPL;15;06/02/21;2300;124.8800000;125.1600000;124.8700000;125.0900000;397258
US1.AAPL;15;06/03/21;1645;124.6300000;124.8500000;123.5300000;123.5400000;411248
US1.AAPL;15;06/03/21;1700;123.5300000;123.6700000;123.2800000;123.6200000;259382
US1.AAPL;15;06/03/21;1715;123.6200000;123.7900000;123.4000000;123.7400000;167066
US1.AAPL;15;06/03/21;1730;123.7500000;123.7500000;123.3100000;123.4600000;189419
US1.AAPL;15;06/03/21;1745;123.4500000;123.5800000;123.1400000;123.2200000;231772
US1.AAPL;15;06/03/21;1800;123.2100000;123.9200000;123.1600000;123.9200000;174077
US1.AAPL;15;06/03/21;1815;123.9400000;124.1400000;123.8500000;124.1000000;125104
US1.AAPL;15;06/03/21;1830;124.1000000;124.1200000;123.8200000;123.9100000;130380
US1.AAPL;15;06/03/21;1845;123.8900000;123.9500000;123.6000000;123.7400000;128022
US1.AAPL;15;06/03/21;1900;123.7400000;123.7900000;123.5550000;123.7100000;69342
US1.AAPL;15;06/03/21;1915;123.7100000;123.8300000;123.6000000;123.6000000;52492
US1.AAPL;15;06/03/21;1930;123.5800000;123.6500000;123.4000000;123.5100000;92579
US1.AAPL;15;06/03/21;1945;123.4900000;123.5800000;123.3800000;123.5400000;55814
US1.AAPL;15;06/03/21;2000;123.5300000;123.6800000;123.4900000;123.6700000;59673
US1.AAPL;15;06/03/21;2015;123.6700000;123.7300000;123.4000000;123.5400000;80519
US1.AAPL;15;06/03/21;2030;123.5300000;123.8000000;123.5100000;123.7900000;51636
US1.AAPL;15;06/03/21;2045;123.7800000;124.0400000;123.7300000;123.9400000;71412
US1.AAPL;15;06/03/21;2100;123.9300000;123.9900000;123.8300000;123.9000000;63558
US1.AAPL;15;06/03/21;2115;123.9000000;124.0800000;123.8200000;123.9300000;62718
US1.AAPL;15;06/03/21;2130;123.9300000;123.9300000;123.7400000;123.7500000;47595
US1.AAPL;15;06/03/21;2145;123.7400000;123.8400000;123.6500000;123.7200000;59785
US1.AAPL;15;06/03/21;2200;123.7200000;123.7900000;123.6000000;123.6400000;49368
US1.AAPL;15;06/03/21;2215;123.6400000;123.8800000;123.6400000;123.8800000;57321
US1.AAPL;15;06/03/21;2230;123.8700000;123.8900000;123.6900000;123.8600000;68865
US1.AAPL;15;06/03/21;2245;123.8700000;123.9100000;123.6300000;123.6300000;95859
US1.AAPL;15;06/03/21;2300;123.6300000;123.6600000;123.3900000;123.5500000;332666
US1.AAPL;15;06/04/21;1645;124.0700000;124.6100000;123.8600000;124.5900000;356326
US1.AAPL;15;06/04/21;1700;124.5900000;125.0000000;124.5900000;124.9300000;350406
US1.AAPL;15;06/04/21;1715;124.9400000;125.3600000;124.9400000;125.0700000;233399
US1.AAPL;15;06/04/21;1730;125.0900000;125.1300000;124.7600000;124.8000000;127234
US1.AAPL;15;06/04/21;1745;124.8600000;125.0400000;124.7800000;124.9600000;123742
US1.AAPL;15;06/04/21;1800;124.9300000;125.1700000;124.8700000;124.9700000;112712
US1.AAPL;15;06/04/21;1815;124.9800000;125.1250000;124.8700000;125.1000000;85011
US1.AAPL;15;06/04/21;1830;125.1100000;125.3700000;125.1100000;125.3700000;89719
US1.AAPL;15;06/04/21;1845;125.3800000;125.3800000;125.0300000;125.1400000;100554
US1.AAPL;15;06/04/21;1900;125.1200000;125.1600000;125.0600000;125.1000000;67080
US1.AAPL;15;06/04/21;1915;125.1200000;125.3300000;124.9900000;125.3200000;69713
US1.AAPL;15;06/04/21;1930;125.3200000;125.8600000;125.2400000;125.7950000;153746
US1.AAPL;15;06/04/21;1945;125.8100000;125.9500000;125.7600000;125.7800000;107634
US1.AAPL;15;06/04/21;2000;125.7800000;125.9000000;125.6000000;125.6500000;84070
US1.AAPL;15;06/04/21;2015;125.6600000;125.6600000;125.5100000;125.6100000;111493
US1.AAPL;15;06/04/21;2030;125.6100000;125.6400000;125.4800000;125.5000000;50099
US1.AAPL;15;06/04/21;2045;125.5100000;125.7800000;125.5100000;125.7100000;65991
US1.AAPL;15;06/04/21;2100;125.7100000;125.7800000;125.6500000;125.6800000;52779
US1.AAPL;15;06/04/21;2115;125.6800000;125.7750000;125.6300000;125.6600000;73189
US1.AAPL;15;06/04/21;2130;125.6700000;125.8100000;125.6700000;125.7700000;51727
US1.AAPL;15;06/04/21;2145;125.7700000;125.9500000;125.7700000;125.9500000;73042
US1.AAPL;15;06/04/21;2200;125.9600000;126.1500000;125.9600000;126.0500000;105754
US1.AAPL;15;06/04/21;2215;126.0500000;126.0500000;125.8300000;125.8300000;78157
US1.AAPL;15;06/04/21;2230;125.8250000;125.8500000;125.6300000;125.6400000;65937
US1.AAPL;15;06/04/21;2245;125.6300000;125.7100000;125.5000000;125.7100000;134839
US1.AAPL;15;06/04/21;2300;125.7100000;126.0500000;125.6700000;125.8600000;311246
US1.AAPL;15;06/07/21;1645;126.1800000;126.3100000;125.2400000;125.4000000;364372
US1.AAPL;15;06/07/21;1700;125.4100000;125.5500000;124.9000000;125.2400000;318443
US1.AAPL;15;06/07/21;1715;125.2300000;125.2300000;124.8600000;125.0500000;194626
US1.AAPL;15;06/07/21;1730;125.0600000;125.3700000;124.9200000;125.3000000;129420
US1.AAPL;15;06/07/21;1745;125.3100000;125.4000000;125.1300000;125.1600000;108195
US1.AAPL;15;06/07/21;1800;125.1500000;125.2600000;124.9600000;125.1000000;134142
US1.AAPL;15;06/07/21;1815;125.1000000;125.2000000;124.8400000;125.0900000;140676
US1.AAPL;15;06/07/21;1830;125.0900000;125.1350000;124.9700000;124.9800000;109187
US1.AAPL;15;06/07/21;1845;124.9800000;125.0450000;124.9200000;124.9600000;90128
US1.AAPL;15;06/07/21;1900;124.9600000;125.0600000;124.9500000;125.0000000;68254
US1.AAPL;15;06/07/21;1915;125.0050000;125.1200000;124.9900000;125.1200000;60600
US1.AAPL;15;06/07/21;1930;125.1400000;125.2300000;125.0600000;125.1100000;51419
US1.AAPL;15;06/07/21;1945;125.1200000;125.3600000;125.1200000;125.3200000;63641
US1.AAPL;15;06/07/21;2000;125.3200000;125.4300000;125.2250000;125.3500000;82667
US1.AAPL;15;06/07/21;2015;125.3400000;125.4800000;125.2600000;125.3200000;74762
US1.AAPL;15;06/07/21;2030;125.3300000;125.3500000;125.1200000;125.2100000;56715
US1.AAPL;15;06/07/21;2045;125.2100000;125.2200000;125.0600000;125.1500000;58571
US1.AAPL;15;06/07/21;2100;125.1600000;125.1600000;125.0200000;125.0200000;72943
US1.AAPL;15;06/07/21;2115;125.0200000;125.1450000;125.0100000;125.1400000;54224
US1.AAPL;15;06/07/21;2130;125.1400000;125.2050000;125.1050000;125.1450000;48075
US1.AAPL;15;06/07/21;2145;125.1400000;125.1600000;124.9550000;124.9800000;75553
US1.AAPL;15;06/07/21;2200;124.9800000;125.2500000;124.9100000;125.2100000;96279
US1.AAPL;15;06/07/21;2215;125.2100000;125.5000000;125.1600000;125.4900000;90758
US1.AAPL;15;06/07/21;2230;125.4850000;125.7600000;125.4600000;125.7200000;91392
US1.AAPL;15;06/07/21;2245;125.7300000;125.7800000;125.5600000;125.5600000;88191
US1.AAPL;15;06/07/21;2300;125.5500000;126.0300000;125.5500000;125.9400000;383144
US1.AAPL;15;06/08/21;1645;126.6500000;128.2800000;126.4500000;128.1900000;468406
US1.AAPL;15;06/08/21;1700;128.2100000;128.4500000;126.9300000;127.0250000;380871
US1.AAPL;15;06/08/21;1715;127.0000000;127.4100000;126.7900000;127.4100000;207075
US1.AAPL;15;06/08/21;1730;127.4200000;127.6400000;127.1900000;127.4950000;140982
US1.AAPL;15;06/08/21;1745;127.4900000;127.5000000;127.0800000;127.4200000;155407
US1.AAPL;15;06/08/21;1800;127.4200000;127.4400000;126.9500000;127.1300000;152363
US1.AAPL;15;06/08/21;1815;127.1200000;127.4700000;127.0700000;127.1700000;124936
US1.AAPL;15;06/08/21;1830;127.1700000;127.2500000;126.2400000;126.4500000;166427
US1.AAPL;15;06/08/21;1845;126.4400000;126.7900000;126.4200000;126.7300000;148044
US1.AAPL;15;06/08/21;1900;126.7100000;126.8200000;126.6200000;126.6200000;102596
US1.AAPL;15;06/08/21;1915;126.6100000;126.8100000;126.5400000;126.7100000;42424
US1.AAPL;15;06/08/21;1930;126.7200000;126.8100000;126.5500000;126.6700000;58485
US1.AAPL;15;06/08/21;1945;126.6900000;126.7300000;126.6100000;126.6600000;47595
US1.AAPL;15;06/08/21;2000;126.6600000;126.8400000;126.6600000;126.8300000;39170
US1.AAPL;15;06/08/21;2015;126.8200000;126.8200000;126.6100000;126.6100000;39410
US1.AAPL;15;06/08/21;2030;126.6000000;126.6300000;126.4700000;126.4700000;38837
US1.AAPL;15;06/08/21;2045;126.4600000;126.7400000;126.4400000;126.7400000;67271
US1.AAPL;15;06/08/21;2100;126.7300000;126.9300000;126.6800000;126.7000000;70954
US1.AAPL;15;06/08/21;2115;126.7100000;126.9800000;126.6700000;126.8700000;45557
US1.AAPL;15;06/08/21;2130;126.8850000;127.0150000;126.8300000;127.0100000;50078
US1.AAPL;15;06/08/21;2145;127.0300000;127.0900000;126.9900000;127.0500000;57472
US1.AAPL;15;06/08/21;2200;127.0500000;127.3100000;127.0400000;127.2900000;64501
US1.AAPL;15;06/08/21;2215;127.2900000;127.4100000;127.2500000;127.2550000;71907
US1.AAPL;15;06/08/21;2230;127.2600000;127.2600000;127.0000000;127.0100000;66154
US1.AAPL;15;06/08/21;2245;127.0100000;127.0700000;126.8500000;126.9400000;101941
US1.AAPL;15;06/08/21;2300;126.9300000;127.0400000;126.6800000;126.7500000;365807
US1.AAPL;15;06/09/21;1645;127.2100000;127.7400000;126.8300000;127.1100000;263408
US1.AAPL;15;06/09/21;1700;127.1200000;127.4000000;126.6500000;126.8800000;254050
US1.AAPL;15;06/09/21;1715;126.9000000;126.9600000;126.5300000;126.7500000;117596
US1.AAPL;15;06/09/21;1730;126.7400000;127.1100000;126.6100000;127.0900000;115534
US1.AAPL;15;06/09/21;1745;127.0800000;127.1900000;126.8000000;127.1800000;120447
US1.AAPL;15;06/09/21;1800;127.1800000;127.2900000;126.9200000;127.2000000;106682
US1.AAPL;15;06/09/21;1815;127.1900000;127.3100000;127.0700000;127.1100000;82619
US1.AAPL;15;06/09/21;1830;127.0700000;127.3300000;127.0700000;127.1500000;87523
US1.AAPL;15;06/09/21;1845;127.1200000;127.1500000;127.0100000;127.0900000;51762
US1.AAPL;15;06/09/21;1900;127.0800000;127.1050000;126.8300000;126.9500000;55935
US1.AAPL;15;06/09/21;1915;126.9400000;127.0600000;126.9000000;127.0500000;54922
US1.AAPL;15;06/09/21;1930;127.0500000;127.1400000;127.0000000;127.1300000;45794
US1.AAPL;15;06/09/21;1945;127.1100000;127.2300000;127.1100000;127.2100000;65578
US1.AAPL;15;06/09/21;2000;127.2200000;127.2200000;127.1000000;127.1500000;38445
US1.AAPL;15;06/09/21;2015;127.1500000;127.2300000;127.1300000;127.1300000;37384
US1.AAPL;15;06/09/21;2030;127.1300000;127.2800000;127.1200000;127.2200000;44303
US1.AAPL;15;06/09/21;2045;127.2100000;127.2600000;127.0600000;127.0800000;48819
US1.AAPL;15;06/09/21;2100;127.0800000;127.1800000;127.0800000;127.1200000;38811
US1.AAPL;15;06/09/21;2115;127.1300000;127.2400000;127.0700000;127.1300000;51339
US1.AAPL;15;06/09/21;2130;127.1200000;127.2400000;127.1000000;127.2300000;54259
US1.AAPL;15;06/09/21;2145;127.2200000;127.2900000;127.1700000;127.2300000;83275
US1.AAPL;15;06/09/21;2200;127.2300000;127.2900000;127.1500000;127.1600000;113341
US1.AAPL;15;06/09/21;2215;127.1400000;127.2200000;127.1100000;127.1800000;77384
US1.AAPL;15;06/09/21;2230;127.1800000;127.2400000;126.9300000;126.9300000;105006
US1.AAPL;15;06/09/21;2245;126.9050000;127.0300000;126.7800000;126.7800000;153627
US1.AAPL;15;06/09/21;2300;126.7700000;127.2000000;126.7500000;127.1700000;379908
US1.AAPL;15;06/10/21;1645;127.0300000;127.6100000;126.6200000;127.5200000;391297
US1.AAPL;15;06/10/21;1700;127.5300000;128.1900000;127.5200000;127.9100000;328200
US1.AAPL;15;06/10/21;1715;127.9300000;128.0100000;127.5200000;127.5700000;144288
US1.AAPL;15;06/10/21;1730;127.5800000;127.6900000;127.3400000;127.4600000;110648
US1.AAPL;15;06/10/21;1745;127.4700000;127.5800000;127.0200000;127.0200000;151345
US1.AAPL;15;06/10/21;1800;127.0100000;127.0100000;126.1200000;126.4800000;270292
US1.AAPL;15;06/10/21;1815;126.4700000;126.4900000;126.2000000;126.4800000;150293
US1.AAPL;15;06/10/21;1830;126.4600000;126.6700000;126.3600000;126.6200000;95434
US1.AAPL;15;06/10/21;1845;126.6300000;126.6800000;126.4100000;126.5100000;149074
US1.AAPL;15;06/10/21;1900;126.5200000;126.6300000;126.4800000;126.5900000;69276
US1.AAPL;15;06/10/21;1915;126.6000000;126.8200000;126.6000000;126.6900000;102981
US1.AAPL;15;06/10/21;1930;126.7100000;126.7300000;126.4500000;126.4600000;55946
US1.AAPL;15;06/10/21;1945;126.4700000;126.6800000;126.4300000;126.6700000;55983
US1.AAPL;15;06/10/21;2000;126.6700000;126.6900000;126.6000000;126.6000000;39935
US1.AAPL;15;06/10/21;2015;126.5900000;126.6300000;126.5000000;126.5500000;71453
US1.AAPL;15;06/10/21;2030;126.5600000;126.5900000;126.4200000;126.4400000;80617
US1.AAPL;15;06/10/21;2045;126.4600000;126.4600000;126.3000000;126.3800000;94463
US1.AAPL;15;06/10/21;2100;126.3700000;126.4100000;126.2400000;126.3500000;87858
US1.AAPL;15;06/10/21;2115;126.3500000;126.3900000;126.2200000;126.3200000;83983
US1.AAPL;15;06/10/21;2130;126.3100000;126.3300000;126.1200000;126.1200000;85193
US1.AAPL;15;06/10/21;2145;126.1300000;126.1500000;125.9600000;126.0800000;97723
US1.AAPL;15;06/10/21;2200;126.0700000;126.3500000;126.0300000;126.3400000;102745
US1.AAPL;15;06/10/21;2215;126.3400000;126.4050000;126.1400000;126.3300000;115398
US1.AAPL;15;06/10/21;2230;126.3200000;126.3700000;126.1900000;126.2800000;172963
US1.AAPL;15;06/10/21;2245;126.2800000;126.3400000;126.0600000;126.1400000;204858
US1.AAPL;15;06/10/21;2300;126.1300000;126.3300000;125.9400000;126.1000000;576930
US1.AAPL;15;06/11/21;1645;126.5100000;126.9900000;126.1000000;126.8800000;284430
US1.AAPL;15;06/11/21;1700;126.8800000;127.1100000;126.7100000;126.9100000;276374
US1.AAPL;15;06/11/21;1715;126.9000000;127.2700000;126.9000000;127.1800000;233453
US1.AAPL;15;06/11/21;1730;127.1900000;127.2100000;126.9400000;127.1100000;139225
US1.AAPL;15;06/11/21;1745;127.1200000;127.1600000;126.7700000;126.8400000;123141
US1.AAPL;15;06/11/21;1800;126.8400000;126.9000000;126.5800000;126.7100000;169598
US1.AAPL;15;06/11/21;1815;126.7200000;126.7300000;126.5200000;126.6200000;87948
US1.AAPL;15;06/11/21;1830;126.6100000;126.9800000;126.5700000;126.9800000;85626
US1.AAPL;15;06/11/21;1845;126.9700000;127.0800000;126.9550000;127.0800000;86723
US1.AAPL;15;06/11/21;1900;127.0900000;127.1600000;127.0000000;127.0700000;75141
US1.AAPL;15;06/11/21;1915;127.0800000;127.1900000;127.0200000;127.1900000;55384
US1.AAPL;15;06/11/21;1930;127.1900000;127.2500000;127.0300000;127.1000000;66646
US1.AAPL;15;06/11/21;1945;127.1000000;127.1400000;126.9400000;126.9500000;49068
US1.AAPL;15;06/11/21;2000;126.9700000;127.0800000;126.9200000;127.0800000;65953
US1.AAPL;15;06/11/21;2015;127.0700000;127.0800000;126.9100000;127.0400000;58159
US1.AAPL;15;06/11/21;2030;127.0400000;127.2000000;127.0200000;127.1800000;72929
US1.AAPL;15;06/11/21;2045;127.1700000;127.3400000;127.1700000;127.2700000;89801
US1.AAPL;15;06/11/21;2100;127.2800000;127.4100000;127.2700000;127.3400000;65675
US1.AAPL;15;06/11/21;2115;127.3600000;127.4400000;127.1900000;127.2000000;76063
US1.AAPL;15;06/11/21;2130;127.2100000;127.3300000;127.2100000;127.3100000;77348
US1.AAPL;15;06/11/21;2145;127.3100000;127.4100000;127.2500000;127.4100000;62637
US1.AAPL;15;06/11/21;2200;127.4100000;127.4100000;127.2800000;127.3700000;43737
US1.AAPL;15;06/11/21;2215;127.3700000;127.3700000;127.1000000;127.1000000;85073
US1.AAPL;15;06/11/21;2230;127.1100000;127.1800000;127.0650000;127.1500000;101291
US1.AAPL;15;06/11/21;2245;127.1400000;127.1500000;127.0500000;127.1500000;100684
US1.AAPL;15;06/11/21;2300;127.1500000;127.3600000;127.1000000;127.3600000;256750
US1.AAPL;15;06/14/21;1645;127.8200000;128.3400000;127.0700000;128.3300000;423827
US1.AAPL;15;06/14/21;1700;128.3300000;129.3400000;128.3300000;129.1200000;362755
US1.AAPL;15;06/14/21;1715;129.1200000;129.1700000;128.4700000;128.7200000;153482
US1.AAPL;15;06/14/21;1730;128.7200000;129.1500000;128.7000000;129.1500000;152059
US1.AAPL;15;06/14/21;1745;129.1450000;129.2000000;128.7600000;129.1700000;128826
US1.AAPL;15;06/14/21;1800;129.1800000;129.6000000;129.1500000;129.5800000;168265
